Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2021-12-22,7238.068359375,7267.561751241791,7122.776009350269,7122.776009350269,368978
2021-12-23,7202.3837890625,7312.411299631308,7171.038014505103,7293.886524338909,249919
2021-12-24,7134.0859375,7263.515615318193,7070.760266287,7254.886874916627,357447
2021-12-27,7107.17626953125,7146.663290440231,7006.460181936462,7095.086511429597,190180
2021-12-28,7114.92822265625,7174.938559246333,7073.637374896815,7136.914017350613,214533
2021-12-29,7166.21142578125,7180.787688978511,7059.353105928317,7115.171177237756,287776
2021-12-30,7100.1083984375,7210.184479980105,7073.929867919047,7166.163854374077,296041
2021-12-31,7240.70166015625,7263.174948830885,7107.712882359318,7107.712882359318,313398
2022-01-03,7335.7138671875,7415.711937304058,7234.412685045902,7234.412685045902,456599
2022-01-04,7439.25732421875,7457.684505400941,7331.911031587799,7409.910085115329,495182
2022-01-05,7580.87451171875,7612.707780880797,7415.370266610589,7434.138789251721,710043
2022-01-06,7684.95458984375,7701.870730334947,7491.760773141715,7587.358175766752,739981
2022-01-07,7708.2568359375,7746.086188292099,7639.520166707346,7684.954712788063,523116
2022-01-10,7922.3642578125,8026.102907663851,7725.952693387439,7751.156233713267,827930
2022-01-11,7940.15771484375,7958.292590502208,7867.472059194214,7897.404387237421,688923
2022-01-12,7966.38525390625,7994.9036602553315,7912.029658899026,7994.9036602553315,288174
2022-01-13,7875.02880859375,8053.403102854962,7753.106715968845,7970.529099980547,684931
2022-01-14,7882.0,7941.2790936603415,7752.131377985681,7752.131377985681,299536
2022-01-17,8058.76513671875,8159.5792995754255,7897.502180258221,7921.584103664017,862249
2022-01-18,7717.177734375,8042.62908026341,7694.119358723354,8042.62908026341,785199
2022-01-19,7815.212890625,7858.404676271921,7663.407041624975,7730.6812255781715,681632
2022-01-20,7835.3466796875,7936.404113511331,7797.516851097496,7799.905762664699,522850
2022-01-21,7984.763671875,8037.802936162426,7659.556063410412,7770.656162204577,1041476
2022-01-24,7850.8974609375,8124.381656907328,7753.886132955332,7984.178541165513,1153538
2022-01-25,8387.4326171875,8447.297270015808,7690.608877103685,7790.155261706638,2162832
2022-01-27,8599.591796875,8747.2539619511,8189.950091169412,8439.49853125898,2899559
2022-01-28,8337.076171875,8706.645286702307,8309.190935956785,8575.021869714086,1045088
2022-01-31,8382.2666015625,8501.897854692976,8338.879622831555,8409.273967514555,561419
2022-02-01,8345.314453125,8570.926153301516,8142.126529608232,8475.572496932626,819689
2022-02-02,8302.267578125,8465.821835044113,8229.143469219287,8365.105752805344,580433
2022-02-03,8378.7080078125,8577.946472334112,8309.532402266663,8336.14939059521,810019
2022-02-04,8336.6845703125,8462.896974255698,8279.696323647198,8423.800331070384,404421
2022-02-07,8298.7587890625,8399.523439839466,8189.900974422695,8331.27426505261,446099
2022-02-08,8384.3623046875,8569.268241957589,8225.048855035307,8401.180850812076,998182
2022-02-09,8725.6083984375,8764.948791730105,8406.348319669167,8406.348319669167,1403525
2022-02-10,8585.2109375,8823.644136416311,8570.050059825604,8823.644136416311,811887
2022-02-11,8518.619140625,8643.271010039072,8456.365568328598,8519.447499799371,671572
2022-02-14,8157.1416015625,8399.5718445528,8116.776709503718,8287.39964333713,995540
2022-02-15,8407.0302734375,8447.540839495812,8147.48824482751,8199.650109375858,682766
2022-02-16,8368.275390625,8517.887524436694,8330.29940876836,8501.897336664337,422704
2022-02-17,8338.5380859375,8441.74020685003,8311.774469213353,8360.52387958997,305313
2022-02-18,8354.7705078125,8429.698917816777,8306.947529868732,8336.148615152691,385273
2022-02-21,8397.28125,8506.040995736108,8232.410170378558,8330.3479277053,626049
2022-02-22,8407.1279296875,8443.20249252605,8175.129300680849,8282.524630094158,620828
2022-02-23,8481.275390625,8570.097383449262,8438.717728643524,8472.647126247612,557954
2022-02-24,8004.7998046875,8372.467476514756,7951.028824242667,8191.850911255289,947351
2022-02-25,8147.09814453125,8254.24972366509,8004.213820783911,8053.402163651505,1344343
2022-02-28,8106.19873046875,8131.353236242422,7911.152050446972,8092.402266232386,961303
2022-03-02,7618.7529296875,7993.928196001345,7569.808331961757,7992.660901777574,1783011
2022-03-03,7405.57177734375,7741.358109933481,7369.448653277007,7725.80685699107,1050154
2022-03-04,7066.03173828125,7331.131408721911,6951.665813708904,7294.861657527353,2511658
2022-03-07,6599.7431640625,6854.020352201089,6561.670068283852,6817.1169565290775,2469925
2022-03-08,6636.06201171875,6683.544127604094,6373.058944115365,6537.295897240766,2840376
2022-03-09,6851.095703125,6901.063846732087,6607.494814150717,6702.0686664412015,1827539
2022-03-10,7031.419921875,7214.766744042118,6997.782827963018,7073.539603809566,1535070
2022-03-11,6924.90234375,7019.915135560775,6902.916549968095,7019.915135560775,1024452
2022-03-14,7133.7451171875,7151.538652348421,6836.617454705813,6873.667007369649,1023874
2022-03-15,7234.51025390625,7429.410305688235,7134.963860502166,7137.888825189445,1586111
2022-03-16,7298.56640625,7405.76654822627,7253.912137551059,7380.660602320096,584457
2022-03-17,7500.58447265625,7548.3103370647295,7341.661390758035,7384.560872988228,1133271
2022-03-21,7512.82080078125,7741.406994983704,7458.660391892359,7647.808119477604,1354525
2022-03-22,7572.39208984375,7613.682935771995,7348.144801429413,7521.985485002127,1093502
2022-03-23,7453.63916015625,7666.137567648995,7420.635712051611,7604.908494810481,808597
2022-03-24,7367.9375,7463.534905587352,7338.10276492857,7409.227870713038,565485
2022-03-25,7229.9765625,7353.653436942939,7200.287980871863,7327.036449052411,686637
2022-03-28,7290.32861328125,7350.436544726578,7227.588023087694,7239.287882291397,599515
2022-03-29,7253.08349609375,7373.9334759651665,7215.887790845243,7346.536211865816,446257
2022-03-30,7408.5458984375,7439.111875646706,7302.6620780336225,7332.886714137633,589206
2022-03-31,7372.17822265625,7461.34108562361,7339.711305422826,7408.496533778328,434317
2022-04-01,7507.4580078125,7535.684107791004,7329.327941985943,7384.560930574338,449386
2022-04-04,7580.33837890625,7599.058343544065,7440.768907545871,7458.660036965884,491029
2022-04-05,7567.71240234375,7702.406929575739,7536.658932357021,7586.383331522636,488132
2022-04-06,7550.50390625,7652.682480500465,7483.0345315124305,7545.433777117225,393628
2022-04-07,7449.3974609375,7554.208694109515,7430.433749717596,7468.165984086907,458566
2022-04-08,7368.91259765625,7537.1466289248665,7327.426562185171,7515.989193578301,849846
2022-04-11,7376.17578125,7426.046333468183,7297.786823608896,7424.389139135965,496254
2022-04-12,7427.8017578125,7518.62181720854,7312.411804326533,7351.411333949607,598047
2022-04-13,7282.6748046875,7512.235980825272,7253.912651030859,7427.8019023347915,527991
2022-04-18,7384.0732421875,7408.935441656145,7171.03831732872,7190.050587510625,551783
2022-04-19,7249.13525390625,7485.959805307451,7166.163658375848,7390.410956529106,425990
2022-04-20,7474.9423828125,7506.43431191686,7285.697073942089,7311.43666775744,542622
2022-04-21,7682.12744140625,7702.21181806114,7493.808084192634,7516.964054622468,772708
2022-04-22,7706.79443359375,7816.139267942653,7537.633976356921,7594.183293473556,960818
2022-04-25,7714.4482421875,7797.955889147534,7614.658101305607,7614.658101305607,701521
2022-04-26,7708.98779296875,7865.717142919074,7634.157450146434,7799.90544076264,801963
2022-04-27,7593.59814453125,7668.28233727004,7526.909045610262,7654.632502213234,570519
2022-04-28,7690.85302734375,7741.406260416711,7572.440996822655,7647.807393792025,561932
2022-04-29,7524.763671875,7747.743661637496,7435.25994634714,7719.95649818734,1162749
2022-05-02,7443.79150390625,7556.158899148425,7355.603626713959,7473.284898319055,544053
2022-05-04,7212.865234375,7553.233716098299,7172.50081741024,7458.659859061829,599211
2022-05-05,7222.37158203125,7349.461395054087,7195.559405278267,7263.66242944454,524174
2022-05-06,7097.18310546875,7175.81581136177,6977.649452714036,7131.063946615165,650559
2022-05-09,7176.20556640625,7238.800000218922,6951.66597098268,7021.377628335452,570578
2022-05-10,7327.9140625,7385.5359630491685,7166.309760734271,7166.309760734271,663616
2022-05-11,7211.45166015625,7370.4718546738295,7162.848403187125,7330.936273603061,605312
2022-05-12,7072.2236328125,7140.765594448475,7030.4452898551235,7040.877854864957,571754
2022-05-13,6924.31787109375,7156.41362950895,6885.708241857092,7156.41362950895,703097
2022-05-16,7066.32421875,7122.629784473029,6971.1652799940175,6977.990197051354,369545
2022-05-17,7344.39111328125,7394.944347977911,7073.588133697951,7097.914280347133,811448
2022-05-18,7377.296875,7449.056102713374,7321.771581893024,7376.760821910065,576970
2022-05-19,7219.34912109375,7336.786647290734,7200.3368500476145,7263.662527882521,363255
2022-05-20,7396.845703125,7457.58727862344,7263.662217454358,7332.447445743939,742204
2022-05-23,7699.9208984375,7755.885126978915,7581.6059828809075,7605.00570013043,1161175
2022-05-24,7607.49169921875,7743.307843185454,7596.425487766753,7720.931673227752,581609
2022-05-25,7592.4765625,7662.919457185624,7503.557451722051,7643.907188031719,454335
2022-05-26,7609.783203125,7643.859232495276,7429.410378963806,7604.908261931455,476799
2022-05-27,7744.28271484375,7766.658408396219,7637.082571809391,7726.7814862235955,431411
2022-05-30,7813.4580078125,7858.405060007127,7752.131343935071,7780.601190411118,389517
2022-05-31,7767.09716796875,7897.404242760611,7702.4066071368925,7813.4576654109105,2494005
2022-06-01,7740.8212890625,7867.082262091163,7683.004678713052,7775.579523489517,522004
2022-06-02,7727.17138671875,7772.605932062157,7659.117400771579,7726.781486652358,352848
2022-06-03,7512.33251953125,7795.030534015905,7488.884244124598,7751.1560657193795,591905
2022-06-06,7517.6953125,7582.385876826693,7401.574595067541,7497.659494784629,606990
2022-06-07,7614.07275390625,7624.407724039996,7366.03585103864,7424.583702021565,991192
2022-06-08,7695.04541015625,7722.881131394236,7527.591195496869,7628.307280902474,813596
2022-06-09,7731.51025390625,7809.6554627297355,7634.255181196226,7651.707374719471,687937
2022-06-10,7736.62939453125,7788.40136606582,7630.258080737379,7630.258080737379,442921
2022-06-13,7703.96728515625,7768.072762874525,7598.814706719497,7653.609237036883,565826
2022-06-14,7616.2666015625,7703.771793939995,7556.158673265635,7609.783025140423,553462
2022-06-15,7657.021484375,7730.681654522613,7620.507984833995,7620.507984833995,604566
2022-06-16,7637.66796875,7824.280622590999,7609.783209884454,7739.456645747956,1319566
2022-06-17,7495.85546875,7653.365098818322,7454.9059641635295,7609.78293565248,1317656
2022-06-20,7469.3359375,7589.405637449049,7435.259909955788,7507.213847689271,1043423
2022-06-21,7585.99365234375,7643.907859021107,7434.431538869823,7521.985769120617,954884
2022-06-22,7588.08984375,7672.182580767563,7523.594465877183,7556.158978389708,796824
2022-06-23,8064.1279296875,8109.7571900048,7607.8334222405465,7614.658340086976,1676430
2022-06-24,8154.0224609375,8180.151957334477,8032.246039621298,8102.152892187068,1156788
2022-06-27,8237.431640625,8332.93192623797,8181.3698185405565,8232.80044662672,921090
2022-06-28,8277.357421875,8326.30201940966,8171.424574243229,8204.76936074768,691242
2022-06-29,8296.078125,8316.649996774977,8160.651872568177,8180.10307910761,655413
2022-06-30,8258.8818359375,8418.63328211318,8224.610617608672,8287.40024265487,1130302
2022-07-01,8192.4365234375,8238.65135092353,8097.862655858851,8228.901467668,530569
2022-07-04,8232.166015625,8255.809478837426,8111.90160525284,8192.435247546387,625431
2022-07-05,8139.8837890625,8295.735264573632,8126.526260929699,8285.936824056515,610290
2022-07-06,8414.197265625,8436.037383563073,8160.651758351174,8167.4766761897,976098
2022-07-07,8391.138671875,8482.39718487127,8361.693838346113,8477.522243960424,547662
2022-07-08,8263.951171875,8440.424030686345,8233.775097579053,8404.398027369027,686327
2022-07-11,8294.859375,8311.775040708993,8205.59843675353,8240.308590610412,536114
2022-07-12,8209.107421875,8284.912745965532,8166.743998885148,8282.523834714739,424358
2022-07-13,8229.0966796875,8275.84756046111,8171.377180219524,8242.551328191847,413855
2022-07-14,8353.455078125,8372.564465824555,8238.650218570365,8253.226482461372,606496
2022-07-15,8558.4951171875,8578.921310735685,8361.694126685072,8380.998702930327,631246
2022-07-18,8487.0771484375,8621.820708986097,8466.797584172256,8581.846192524667,478682
2022-07-19,8497.8505859375,8578.824118265175,8450.661727985242,8482.348844723225,478458
2022-07-20,8530.2197265625,8643.708725991555,8502.09169980668,8556.00835308343,398132
2022-07-21,8576.970703125,8610.99817020676,8503.895151301786,8573.070750548837,421090
2022-07-22,8610.072265625,8666.6701404075,8571.121296470057,8628.645600473212,415294
2022-07-25,8405.9580078125,8637.030214608703,8277.649939661447,8607.683450212142,623462
2022-07-26,8312.603515625,8409.66436141942,8259.466653921105,8406.349020384927,429454
2022-07-27,8441.5439453125,8489.660178517675,8248.399186816354,8341.55910777201,1298855
2022-07-28,8502.9208984375,8550.793391731724,8412.978234372073,8482.39758665809,725196
2022-07-29,8554.107421875,8719.319360671585,8511.64687673744,8545.479157270525,821432
2022-08-01,8778.2099609375,8857.768624636396,8601.931316197159,8628.646376228078,1009408
2022-08-02,8943.6142578125,8966.818783795507,8730.04330833689,8760.267938955434,848311
2022-08-03,8792.8720703125,8974.726697745278,8690.952321146064,8974.726697745278,753729
2022-08-04,8799.986328125,8879.774561716578,8665.82773872208,8856.220783038285,643264
2022-08-05,8676.8193359375,8818.142002178838,8646.19923323741,8800.083722574622,558385
2022-08-08,8756.0693359375,8830.705188890155,8676.624202598117,8676.82067579048,520993
2022-08-10,8714.6044921875,8832.176920662505,8661.902717013976,8772.408819708291,445375
2022-08-11,8649.978515625,8830.705098576436,8561.799430982534,8789.191751063358,508318
2022-08-12,8537.4599609375,8651.10675303416,8513.709708743205,8651.10675303416,712782
2022-08-16,8836.298828125,8871.923728406366,8543.2010972529,8574.704852792132,963726
2022-08-17,8778.0517578125,8901.365993107991,8754.154868635422,8842.481543318963,623749
2022-08-18,8781.33984375,8844.83709897696,8711.954143681081,8759.061702416768,442229
2022-08-19,8615.7275390625,8801.262434723507,8552.966337936592,8788.94596231503,572597
2022-08-22,8467.583984375,8604.44145313324,8442.263862333753,8588.297107935283,488485
2022-08-23,8558.3642578125,8594.185632207334,8404.77398129766,8446.974504557329,558231
2022-08-24,8542.1708984375,8608.906608581543,8434.21607320449,8498.988968344296,442582
2022-08-25,8573.478515625,8670.735619517254,8518.617450753793,8558.85515991058,525721
2022-08-26,8558.4619140625,8668.527149230438,8544.330221018568,8636.38605340668,398063
2022-08-29,8669.9501953125,8695.172559357114,8430.290295804181,8442.655646752375,459057
2022-08-30,8913.3876953125,8993.617753292823,8705.083966794778,8719.608605182248,1016312
2022-09-01,8856.7119140625,9061.973674434737,8774.76438845729,8783.548177194329,888864
2022-09-02,8753.76171875,8979.780626659896,8736.587087960843,8858.674561047203,632909
2022-09-05,8783.6455078125,8849.154454739188,8709.99107077682,8734.526256891684,386455
2022-09-06,8723.4853515625,8854.993948059126,8705.083962127339,8817.258640442946,397902
2022-09-07,8621.5673828125,8708.568585194069,8597.129951983929,8699.196334975519,496785
2022-09-08,8627.2099609375,8719.903129769667,8616.757588017987,8664.846554055901,428924
2022-09-09,8779.671875,8821.872399326514,8567.68784582495,8670.392528507498,632296
2022-09-12,8761.6630859375,8844.738656102802,8738.452415106945,8803.127552979084,383641
2022-09-13,8760.5341796875,8821.921028048853,8745.224605820984,8805.482452178157,405093
2022-09-14,8800.4775390625,8832.667513430293,8661.608377601346,8695.12286873385,509547
2022-09-15,9038.517578125,9151.624790685482,8862.109582830017,8862.15846152308,1392132
2022-09-16,9018.7919921875,9142.694691486622,8852.344701887547,9038.272548081328,1056382
2022-09-19,9108.294921875,9169.731603105667,8901.365545020355,9004.707557516793,727024
2022-09-20,9127.9228515625,9254.6720036707,9078.018667439446,9165.363928131566,747257
2022-09-21,9075.958984375,9223.267869712825,9040.186488602438,9127.089932786686,440725
2022-09-22,9227.0458984375,9259.579941052158,9015.20946883997,9027.967766585987,511112
2022-09-23,9169.732421875,9275.28261055199,9104.860808787138,9223.21913251674,574213
2022-09-26,8670.6865234375,9097.941902080647,8636.38613907898,9097.941902080647,865432
2022-09-27,8610.91796875,8743.310219020066,8509.293417523066,8724.71235589413,686285
2022-09-28,8564.498046875,8685.456523315524,8499.03797382603,8557.873546136878,663740
2022-09-29,8464.4921875,8636.386096406119,8444.127981647678,8607.336817444153,817007
2022-09-30,8664.0126953125,8707.047029289517,8399.0815584604,8506.839906433897,658982
2022-10-03,8388.08984375,8803.2252133424,8351.777766504329,8803.2252133424,1123076
2022-10-04,8528.921875,8595.706463664485,8469.546721276107,8537.263838746332,503140
2022-10-06,8541.189453125,8660.921167853397,8528.921859402828,8571.613085555986,474445
2022-10-07,8615.8740234375,8681.137620850923,8549.040557418532,8587.315449134674,428616
2022-10-10,8697.6259765625,8711.414559884113,8497.025905615565,8513.709832665169,411218
2022-10-11,8522.6904296875,8685.456482209305,8503.896092468207,8647.181589236858,422610
2022-10-12,8525.09375,8557.873142877443,8430.878632830707,8536.282178526146,380365
2022-10-13,8488.7333984375,8622.107066525283,8432.25358617495,8503.896336616146,355605
2022-10-14,8457.0830078125,8603.606961940863,8446.287524866051,8597.130055535315,274160
2022-10-17,8561.6025390625,8587.021376622088,8407.766913756548,8449.91855747528,304671
2022-10-18,8643.599609375,8722.995865435983,8589.327962239908,8602.086260695809,369973
2022-10-19,8557.2353515625,8690.36366618604,8533.338461602214,8686.830982445219,385416
2022-10-20,8545.5078125,8576.716378455641,8450.899748754484,8538.24501383858,328270
2022-10-21,8541.4833984375,8630.49724719398,8480.34190504926,8567.687169434097,356203
2022-10-24,8602.478515625,8625.39399726268,8583.242353686486,8625.39399726268,30052
2022-10-25,8837.5751953125,8849.352086189096,8633.835366509717,8656.014794298306,727441
2022-10-27,8873.837890625,8908.187153722345,8736.48971693032,8881.738029456234,849108
2022-10-28,9316.0595703125,9372.392744161916,8882.719280467792,8925.901210457912,1873029
2022-10-31,9350.4580078125,9587.3701691283,9275.380331700482,9470.582672954048,1932020
2022-11-01,9278.8154296875,9457.726792600139,9200.695772147114,9455.86173489466,805517
2022-11-02,9057.802734375,9278.814935930895,9038.763045574678,9269.39380732387,788679
2022-11-03,9067.3212890625,9136.90346140585,8994.010918454424,9038.762715311264,616860
2022-11-04,9057.900390625,9150.643398037542,9020.165081113033,9085.772746585355,465775
2022-11-07,9159.7705078125,9178.907954229107,9082.239314637523,9104.517456762627,469017
2022-11-09,9081.4541015625,9304.576708419067,9048.57695103542,9304.086004679855,617256
2022-11-10,8928.109375,9078.75542617618,8902.347428137624,9029.930403075105,445700
2022-11-11,8918.58984375,9068.205613986598,8881.738182530164,9028.949312627348,461074
2022-11-14,8982.1845703125,8992.685822268262,8825.355843126123,8930.808270929403,282822
2022-11-15,8991.8515625,9032.432377341569,8960.250050814888,9019.134498027253,359888
2022-11-16,8965.1083984375,9080.47265535259,8930.660421048435,8989.69246398592,350737
2022-11-17,8819.3701171875,8999.114335900887,8803.225771221321,8931.790160968254,409572
2022-11-18,8683.5419921875,8856.171945923199,8671.716224101732,8842.481120321028,515615
2022-11-21,8700.3740234375,8763.184103890553,8622.646357195694,8660.921249971772,520644
2022-11-22,8708.7646484375,8768.826978051808,8694.337766762601,8709.991407790709,455948
2022-11-23,8768.3857421875,8821.872453581447,8736.489996860835,8773.783483704321,621006
2022-11-24,8800.37890625,8827.662801773362,8755.136403366909,8802.14620649396,455343
2022-11-25,8851.8046875,8911.179839514385,8781.143349565526,8832.667241809413,545439
2022-11-28,8818.33984375,8934.832154011125,8783.597632878857,8860.147422305063,439956
2022-11-29,8744.537109375,8856.95714439155,8722.749671664267,8817.946197108848,606692
2022-11-30,8807.2978515625,8852.294998764899,8705.083884594751,8758.079885696005,1087650
2022-12-01,8791.595703125,8857.20240907536,8763.968699506146,8851.362842952774,694489
2022-12-02,8651.9404296875,8762.889307928854,8591.976818236197,8656.013653941376,971612
2022-12-05,8628.583984375,8688.597438905688,8602.03710205609,8679.568297841879,519621
2022-12-06,8555.2724609375,8636.386175826181,8533.28950753341,8614.010276051788,551379
2022-12-07,8498.154296875,8585.204366794776,8480.34136914865,8557.872553984056,546450
2022-12-08,8521.267578125,8549.041220278516,8446.042305595603,8503.896472702712,476001
2022-12-09,8453.2060546875,8600.810128632766,8386.56905931486,8545.115252033147,790406
